RefittedSST,RefittedSST_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
27.89664095,778.2225762932168,0.2220166,3,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-276,2005,2005-06-07,3,4
22.459405945,504.42491540230134,0.2220166,3,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-276,2005,2005-06-14,4,5
27.66966345,765.610275436266,0.2220166,3,0.304920430909091,0.09297646918578573,27.89664095,778.2225762932168,0,0,05-276,2005,2005-06-21,5,6
27.926948418000002,779.9144479416328,0.2220166,3,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,0,0,05-276,2005,2005-06-28,6,7
27.873023605,776.9054448848872,0.2220166,3,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,0,0,05-276,2005,2005-07-05,7,8
27.62889426,763.3557980302609,0.2220166,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,0,05-276,2005,2005-07-12,8,9
26.749533900000003,715.5375638672493,0.2220166,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,0,05-276,2005,2005-07-16,9,10
24.62322992,606.3034516931832,0.3082637,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-055,2013,2013-03-21,1,2
26.272377252,690.237806471407,0.3082637,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-055,2013,2013-03-28,2,3
26.89851839,723.5302915771682,0.3082637,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-055,2013,2013-04-04,3,4
26.491777955,701.814299217024,0.3082637,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,1,13-055,2013,2013-04-11,4,5
25.954744502,673.6487621640993,0.3082637,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,0,13-055,2013,2013-04-18,5,6
26.179186622499998,685.3498122156828,0.3082637,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-055,2013,2013-04-25,6,7
26.069939245,679.6417322379912,0.3082637,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-055,2013,2013-05-02,7,8
27.124261295,735.725550799435,0.3082637,3,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,1,0,13-055,2013,2013-05-09,8,9
27.124261295,735.725550799435,0.3082637,3,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,1,1,13-055,2013,2013-05-13,9,10
26.19600163333333,686.2305015736026,0.2220166,4,0.44651000918367345,0.19937118830120415,26.19600163333333,686.2305015736026,0,0,05-281,2005,2005-05-24,1,2
27.60962832,762.291575968546,0.2220166,4,0.44651000918367345,0.19937118830120415,27.60962832,762.291575968546,0,0,05-281,2005,2005-05-31,2,3
27.89664095,778.2225762932168,0.2220166,4,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-281,2005,2005-06-07,3,4
22.459405945,504.42491540230134,0.2220166,4,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-281,2005,2005-06-14,4,5
27.66966345,765.610275436266,0.2220166,4,0.304920430909091,0.09297646918578573,27.89664095,778.2225762932168,0,1,05-281,2005,2005-06-21,5,6
27.926948418000002,779.9144479416328,0.2220166,4,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,1,0,05-281,2005,2005-06-28,6,7
27.873023605,776.9054448848872,0.2220166,4,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,1,0,05-281,2005,2005-07-05,7,8
27.62889426,763.3557980302609,0.2220166,4,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,1,0,05-281,2005,2005-07-12,8,9
26.749533900000003,715.5375638672493,0.2220166,4,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,1,1,05-281,2005,2005-07-16,9,10
25.234732518333335,636.7917252718298,0.1259466,0,0.3921154421152318,0.1537545199452237,26.6292247575,709.115611185451,0,0,14-117,2014,2014-03-24,1,2
25.85209735,668.3309373938771,0.1259466,0,0.3921154421152318,0.1537545199452237,26.458351566666668,700.0443676253325,0,0,14-117,2014,2014-03-31,2,3
26.2828762875,690.7895859440297,0.1259466,0,0.5743812775946552,0.32991385205126833,26.458351566666668,700.0443676253325,0,0,14-117,2014,2014-04-07,3,4
26.785610390000002,717.4689239648761,0.1259466,0,0.5743812775946552,0.32991385205126833,26.785610390000002,717.4689239648761,0,0,14-117,2014,2014-04-14,4,5
27.911341185,779.0429667454773,0.1259466,0,0.5743812775946552,0.32991385205126833,27.911341185,779.0429667454773,0,0,14-117,2014,2014-04-21,5,6
27.7696215125,771.1518789475027,0.1259466,0,0.5743812775946552,0.32991385205126833,27.911341185,779.0429667454773,0,1,14-117,2014,2014-04-28,6,7
28.5245367075,813.649194377515,0.1259466,0,0.5743812775946552,0.32991385205126833,28.5245367075,813.649194377515,1,1,14-117,2014,2014-05-03,7,8
26.241843874,688.6343699073914,0.5346958,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-381,2004,2004-03-30,1,2
25.510653242,650.7934288335651,0.5346958,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-381,2004,2004-04-06,2,3
25.187860911999998,634.4283373222573,0.5346958,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-381,2004,2004-04-13,3,4
25.49586333,650.0390469420387,0.5346958,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-381,2004,2004-04-20,4,5
25.577009608,654.1834204877243,0.5346958,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-381,2004,2004-04-27,5,6
26.785165642,717.4450984693772,0.5346958,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-381,2004,2004-05-04,6,7
26.978206433333334,727.823622359548,0.5346958,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-381,2004,2004-05-11,7,8
26.784150328,717.3907087929025,0.5346958,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-381,2004,2004-05-18,8,9
27.584427534,760.9006423784973,0.5346958,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-381,2004,2004-05-22,9,10
25.49586333,650.0390469420387,0.7704372,7,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-131,2004,2004-04-17,1,2
25.577009608,654.1834204877243,0.7704372,7,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-131,2004,2004-04-24,2,3
26.785165642,717.4450984693772,0.7704372,7,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-131,2004,2004-05-01,3,4
26.978206433333334,727.823622359548,0.7704372,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-131,2004,2004-05-08,4,5
26.784150328,717.3907087929025,0.7704372,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-131,2004,2004-05-15,5,6
27.584427534,760.9006423784973,0.7704372,7,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-131,2004,2004-05-22,6,7
28.06171538,787.4598700681285,0.7704372,7,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-131,2004,2004-05-29,7,8
29.02032458,842.17923872855215,0.7704372,7,0.45177661111942546,0.2041021063545526,29.02032458,842.17923872855215,0,0,04-131,2004,2004-06-05,8,9
29.02032458,842.17923872855215,0.7704372,7,0.45177661111942546,0.2041021063545526,29.02032458,842.17923872855215,0,0,04-131,2004,2004-06-09,9,10
25.40272533,645.2984541914236,0.3246198,0,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-120,2004,2004-03-19,1,2
26.241843874,688.6343699073914,0.3246198,0,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-120,2004,2004-03-26,2,3
25.510653242,650.7934288335651,0.3246198,0,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-120,2004,2004-04-02,3,4
25.187860911999998,634.4283373222573,0.3246198,0,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-120,2004,2004-04-09,4,5
25.49586333,650.0390469420387,0.3246198,0,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-120,2004,2004-04-16,5,6
25.577009608,654.1834204877243,0.3246198,0,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-120,2004,2004-04-23,6,7
26.785165642,717.4450984693772,0.3246198,0,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-120,2004,2004-04-30,7,8
26.978206433333334,727.823622359548,0.3246198,0,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-120,2004,2004-05-07,8,9
26.978206433333334,727.823622359548,0.3246198,0,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-120,2004,2004-05-11,9,10
25.026730938,626.3372614430464,0.734623,0,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-181,2007,2007-04-03,1,2
24.67304097,608.7589507072985,0.734623,0,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-181,2007,2007-04-10,2,3
25.88440299,670.002318148721,0.734623,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-181,2007,2007-04-17,3,4
25.458701582,648.1454862413293,0.734623,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-181,2007,2007-04-24,4,5
25.276071430000002,638.8797869344623,0.734623,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-181,2007,2007-05-01,5,6
26.711822559999998,713.5214644769248,0.734623,0,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-181,2007,2007-05-08,6,7
27.1737908375,738.414908480199,0.734623,0,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-181,2007,2007-05-15,7,8
28.071631053333334,788.0164699944684,0.734623,0,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-181,2007,2007-05-22,8,9
28.071631053333334,788.0164699944684,0.734623,0,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-181,2007,2007-05-26,9,10
24.62322992,606.3034516931832,0.3082637,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-105,2013,2013-03-21,1,2
26.272377252,690.237806471407,0.3082637,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-105,2013,2013-03-28,2,3
26.89851839,723.5302915771682,0.3082637,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-105,2013,2013-04-04,3,4
26.491777955,701.814299217024,0.3082637,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,1,13-105,2013,2013-04-11,4,5
26.491777955,701.814299217024,0.3082637,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,1,13-105,2013,2013-04-12,5,6
23.629788883333333,558.3669226709036,0.2688022,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-065,2013,2013-03-18,1,2
24.62322992,606.3034516931832,0.2688022,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-065,2013,2013-03-25,2,3
26.272377252,690.237806471407,0.2688022,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-065,2013,2013-04-01,3,4
26.89851839,723.5302915771682,0.2688022,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-065,2013,2013-04-08,4,5
26.491777955,701.814299217024,0.2688022,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,1,13-065,2013,2013-04-15,5,6
25.954744502,673.6487621640993,0.2688022,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,0,13-065,2013,2013-04-22,6,7
26.179186622499998,685.3498122156828,0.2688022,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-065,2013,2013-04-29,7,8
26.069939245,679.6417322379912,0.2688022,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,1,0,13-065,2013,2013-05-06,8,9
27.124261295,735.725550799435,0.2688022,3,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,1,1,13-065,2013,2013-05-10,9,10
24.452541232,597.9267727026602,0.7724268,6,1.95856323618153,3.8359699501218674,24.452541232,597.9267727026602,0,0,08-415,2008,2008-03-27,1,2
24.506658876,600.5763292646295,0.7724268,6,1.95856323618153,3.8359699501218674,24.506658876,600.5763292646295,0,0,08-415,2008,2008-04-03,2,3
25.10753495,630.3883112654715,0.7724268,6,1.95856323618153,3.8359699501218674,25.10753495,630.3883112654715,0,0,08-415,2008,2008-04-10,3,4
26.448605418333333,699.5287285746913,0.7724268,6,1.95856323618153,3.8359699501218674,26.448605418333333,699.5287285746913,0,0,08-415,2008,2008-04-17,4,5
26.86063551,721.4937400010731,0.7724268,6,1.95856323618153,3.8359699501218674,26.86063551,721.4937400010731,0,0,08-415,2008,2008-04-24,5,6
27.7028297975,767.4467787892539,0.7724268,6,2.0684199089070985,4.27836091956325,27.7028297975,767.4467787892539,0,0,08-415,2008,2008-05-01,6,7
27.852890954,775.783534495415,0.7724268,6,2.5775505316815472,6.643766743371827,27.852890954,775.783534495415,0,0,08-415,2008,2008-05-08,7,8
28.828665926,831.0919790729134,0.7724268,6,2.5775505316815472,6.643766743371827,28.828665926,831.0919790729134,0,0,08-415,2008,2008-05-15,8,9
28.828665926,831.0919790729134,0.7724268,6,2.5775505316815472,6.643766743371827,28.828665926,831.0919790729134,0,0,08-415,2008,2008-05-19,9,10
28.482230010000002,811.2374263425447,0.6652092,0,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,0,12-1676,2012,2012-06-20,1,2
28.482230010000002,811.2374263425447,0.6652092,0,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,0,1,12-1676,2012,2012-06-22,2,3
27.512446022000002,756.9346861134637,0.4350406,6,1.0676350376923078,1.1398445737082556,27.512446022000002,756.9346861134637,0,0,12-515,2012,2012-05-07,1,2
28.007079624,784.396509065076,0.4350406,6,1.2012627095271955,1.4430320973006192,28.007079624,784.396509065076,0,0,12-515,2012,2012-05-14,2,3
28.7911213675,828.9286695981151,0.4350406,6,1.2012627095271955,1.4430320973006192,28.7911213675,828.9286695981151,0,0,12-515,2012,2012-05-21,3,4
28.00974016857143,784.5455443108839,0.4350406,6,1.1443954024461416,1.3096408371398662,28.7911213675,828.9286695981151,0,0,12-515,2012,2012-05-28,4,5
28.5269370225,813.7861358856812,0.4350406,6,0.657265068582518,0.43199737037878205,28.7911213675,828.9286695981151,0,1,12-515,2012,2012-06-04,5,6
29.579825226666667,874.9660604401457,0.4350406,6,0.5855142395953253,0.34282692476889204,29.579825226666667,874.9660604401457,1,0,12-515,2012,2012-06-11,6,7
28.482230010000002,811.2374263425447,0.4350406,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,0,12-515,2012,2012-06-18,7,8
28.836176746666666,831.5250893649994,0.4350406,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,0,12-515,2012,2012-06-25,8,9
28.836176746666666,831.5250893649994,0.4350406,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,1,12-515,2012,2012-06-29,9,10
25.510653242,650.7934288335651,0.5922053,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-185,2004,2004-04-02,1,2
25.187860911999998,634.4283373222573,0.5922053,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-185,2004,2004-04-09,2,3
25.49586333,650.0390469420387,0.5922053,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-185,2004,2004-04-16,3,4
25.577009608,654.1834204877243,0.5922053,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-185,2004,2004-04-23,4,5
26.785165642,717.4450984693772,0.5922053,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-185,2004,2004-04-30,5,6
26.978206433333334,727.823622359548,0.5922053,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-185,2004,2004-05-07,6,7
26.784150328,717.3907087929025,0.5922053,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-185,2004,2004-05-14,7,8
27.584427534,760.9006423784973,0.5922053,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-185,2004,2004-05-21,8,9
27.584427534,760.9006423784973,0.5922053,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-185,2004,2004-05-25,9,10
26.241843874,688.6343699073914,0.4258555,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-216,2004,2004-03-25,1,2
25.510653242,650.7934288335651,0.4258555,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-216,2004,2004-04-01,2,3
25.187860911999998,634.4283373222573,0.4258555,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-216,2004,2004-04-08,3,4
25.49586333,650.0390469420387,0.4258555,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-216,2004,2004-04-15,4,5
25.577009608,654.1834204877243,0.4258555,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-216,2004,2004-04-22,5,6
26.785165642,717.4450984693772,0.4258555,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-216,2004,2004-04-29,6,7
26.978206433333334,727.823622359548,0.4258555,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,1,04-216,2004,2004-05-06,7,8
26.784150328,717.3907087929025,0.4258555,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-216,2004,2004-05-13,8,9
26.784150328,717.3907087929025,0.4258555,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,1,04-216,2004,2004-05-17,9,10
25.88440299,670.002318148721,0.8159722,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-769,2007,2007-04-22,1,2
25.458701582,648.1454862413293,0.8159722,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-769,2007,2007-04-29,2,3
25.276071430000002,638.8797869344623,0.8159722,0,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-769,2007,2007-05-06,3,4
26.711822559999998,713.5214644769248,0.8159722,0,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-769,2007,2007-05-13,4,5
27.1737908375,738.414908480199,0.8159722,0,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,0,0,07-769,2007,2007-05-20,5,6
28.071631053333334,788.0164699944684,0.8159722,0,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,0,0,07-769,2007,2007-05-27,6,7
28.513604177999998,813.0256232196589,0.8159722,0,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-769,2007,2007-06-03,7,8
28.095225239999998,789.3416812863329,0.8159722,0,0.5023904043678165,0.2523961184008581,28.513604177999998,813.0256232196589,0,0,07-769,2007,2007-06-10,8,9
28.756583944285712,826.9411201447508,0.8159722,0,0.5023904043678165,0.2523961184008581,28.756583944285712,826.9411201447508,0,0,07-769,2007,2007-06-14,9,10
26.241843874,688.6343699073914,0.5090304,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,1,04-088,2004,2004-03-29,1,2
25.510653242,650.7934288335651,0.5090304,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,1,1,04-088,2004,2004-04-01,2,3
27.62889426,763.3557980302609,0.9537466,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,0,05-1168,2005,2005-07-10,1,2
26.749533900000003,715.5375638672493,0.9537466,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,1,05-1168,2005,2005-07-17,2,3
29.384711199999998,863.4612523074053,0.9537466,3,0.18987494414893602,0.036052494415561576,29.384711199999998,863.4612523074053,1,0,05-1168,2005,2005-07-24,3,4
29.384711199999998,863.4612523074053,0.9537466,3,0.18987494414893602,0.036052494415561576,29.384711199999998,863.4612523074053,1,1,05-1168,2005,2005-07-25,4,5
25.187860911999998,634.4283373222573,0.7324144,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-250,2004,2004-04-10,1,2
25.49586333,650.0390469420387,0.7324144,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-250,2004,2004-04-17,2,3
25.577009608,654.1834204877243,0.7324144,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-250,2004,2004-04-24,3,4
26.785165642,717.4450984693772,0.7324144,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-250,2004,2004-05-01,4,5
26.978206433333334,727.823622359548,0.7324144,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-250,2004,2004-05-08,5,6
26.784150328,717.3907087929025,0.7324144,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-250,2004,2004-05-15,6,7
27.584427534,760.9006423784973,0.7324144,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-250,2004,2004-05-22,7,8
28.06171538,787.4598700681285,0.7324144,4,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-250,2004,2004-05-29,8,9
28.06171538,787.4598700681285,0.7324144,4,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-250,2004,2004-06-02,9,10
25.40272533,645.2984541914236,0.3864068,3,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-571,2004,2004-03-24,1,2
26.241843874,688.6343699073914,0.3864068,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-571,2004,2004-03-31,2,3
25.510653242,650.7934288335651,0.3864068,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-571,2004,2004-04-07,3,4
25.187860911999998,634.4283373222573,0.3864068,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-571,2004,2004-04-14,4,5
25.49586333,650.0390469420387,0.3864068,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-571,2004,2004-04-21,5,6
25.577009608,654.1834204877243,0.3864068,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-571,2004,2004-04-28,6,7
26.785165642,717.4450984693772,0.3864068,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-571,2004,2004-05-05,7,8
26.978206433333334,727.823622359548,0.3864068,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-571,2004,2004-05-12,8,9
26.784150328,717.3907087929025,0.3864068,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-571,2004,2004-05-16,9,10
26.241843874,688.6343699073914,0.5346958,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-562,2004,2004-03-30,1,2
25.510653242,650.7934288335651,0.5346958,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-562,2004,2004-04-06,2,3
25.187860911999998,634.4283373222573,0.5346958,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-562,2004,2004-04-13,3,4
25.49586333,650.0390469420387,0.5346958,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-562,2004,2004-04-20,4,5
25.577009608,654.1834204877243,0.5346958,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-562,2004,2004-04-27,5,6
26.785165642,717.4450984693772,0.5346958,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-562,2004,2004-05-04,6,7
26.978206433333334,727.823622359548,0.5346958,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-562,2004,2004-05-11,7,8
26.784150328,717.3907087929025,0.5346958,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-562,2004,2004-05-18,8,9
27.584427534,760.9006423784973,0.5346958,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-562,2004,2004-05-22,9,10
26.241843874,688.6343699073914,0.5090304,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,1,04-089,2004,2004-03-29,1,2
25.510653242,650.7934288335651,0.5090304,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,1,0,04-089,2004,2004-04-05,2,3
25.187860911999998,634.4283373222573,0.5090304,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,1,0,04-089,2004,2004-04-12,3,4
25.49586333,650.0390469420387,0.5090304,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,1,0,04-089,2004,2004-04-19,4,5
25.577009608,654.1834204877243,0.5090304,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,1,0,04-089,2004,2004-04-26,5,6
26.785165642,717.4450984693772,0.5090304,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,1,0,04-089,2004,2004-05-03,6,7
26.978206433333334,727.823622359548,0.5090304,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-089,2004,2004-05-10,7,8
26.784150328,717.3907087929025,0.5090304,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-089,2004,2004-05-17,8,9
27.584427534,760.9006423784973,0.5090304,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,1,1,04-089,2004,2004-05-21,9,10
25.577009608,654.1834204877243,0.7903993,7,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,1,04-065,2004,2004-04-22,1,2
26.785165642,717.4450984693772,0.7903993,7,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,1,0,04-065,2004,2004-04-29,2,3
26.978206433333334,727.823622359548,0.7903993,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-065,2004,2004-05-06,3,4
26.784150328,717.3907087929025,0.7903993,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-065,2004,2004-05-13,4,5
27.584427534,760.9006423784973,0.7903993,7,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,1,0,04-065,2004,2004-05-20,5,6
28.06171538,787.4598700681285,0.7903993,7,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,1,0,04-065,2004,2004-05-27,6,7
29.02032458,842.17923872855215,0.7903993,7,0.45177661111942546,0.2041021063545526,29.02032458,842.17923872855215,1,0,04-065,2004,2004-06-03,7,8
29.219347706,853.7702803641275,0.7903993,7,0.3374608404751878,0.11387981885422016,29.219347706,853.7702803641275,1,0,04-065,2004,2004-06-10,8,9
29.219347706,853.7702803641275,0.7903993,7,0.3374608404751878,0.11387981885422016,29.219347706,853.7702803641275,1,1,04-065,2004,2004-06-14,9,10
25.95343301,673.5806850045577,0.5814455,6,0.7614988138784438,0.5798804435382767,26.35646062,694.6630164136108,0,0,09-812,2009,2009-03-24,1,2
