Area_Rain,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.7917169558381916,1997,97-189,1997-04-16,7,8,1,0,4,0.512112379
0.8121135172011653,1997,97-189,1997-04-23,8,9,1,0,4,0.512112379
0.8121135172011653,1997,97-189,1997-04-27,9,10,1,1,4,0.512112379
0.2677802159151787,1996,96-011,1996-04-14,1,2,0,0,4,0.605667055
0.1876304751275511,1996,96-011,1996-04-21,2,3,0,1,4,0.605667055
0.10931947073250732,1996,96-011,1996-04-28,3,4,1,0,4,0.605667055
0.10668755865524784,1996,96-011,1996-05-05,4,5,1,0,4,0.605667055
0.10668755865524784,1996,96-011,1996-05-12,5,6,1,0,4,0.605667055
0.10668755865524784,1996,96-011,1996-05-19,6,7,1,0,4,0.605667055
0.12353258856778428,1996,96-011,1996-05-26,7,8,1,0,4,0.605667055
0.10801200853862976,1996,96-011,1996-06-02,8,9,1,0,4,0.605667055
0.036338989686588906,1996,96-011,1996-06-06,9,10,1,1,4,0.605667055
0.7468671004413664,1997,97-584,1997-03-16,1,2,0,0,4,0.669089139
0.46497960070740124,1997,97-584,1997-03-23,2,3,0,0,4,0.669089139
0.8399850654377218,1997,97-584,1997-03-30,3,4,0,0,4,0.669089139
0.8399850654377218,1997,97-584,1997-04-06,4,5,0,0,4,0.669089139
0.7914086058786839,1997,97-584,1997-04-13,5,6,0,0,4,0.669089139
0.7917169558381916,1997,97-584,1997-04-20,6,7,0,0,4,0.669089139
0.8121135172011653,1997,97-584,1997-04-27,7,8,0,0,4,0.669089139
0.696759415229591,1997,97-584,1997-05-04,8,9,0,0,4,0.669089139
0.507455082419825,1997,97-584,1997-05-08,9,10,0,0,4,0.669089139
0.04438145087463572,2008,08-670,2008-05-12,1,2,0,0,5,0.871577
0.0445448721683675,2008,08-670,2008-05-19,2,3,0,0,5,0.871577
0.02235414673104964,2008,08-670,2008-05-26,3,4,0,0,5,0.871577
1.634212937317784e-4,2008,08-670,2008-06-02,4,5,0,0,5,0.871577
1.634212937317784e-4,2008,08-670,2008-06-09,5,6,0,0,5,0.871577
1.634212937317784e-4,2008,08-670,2008-06-16,6,7,0,0,5,0.871577
1.634212937317784e-4,2008,08-670,2008-06-23,7,8,0,0,5,0.871577
0.0011742364384110784,2008,08-670,2008-06-30,8,9,0,1,5,0.871577
0.00789514509147231,2008,08-670,2008-07-04,9,10,1,1,5,0.871577
0.2626853116553288,2001,01-473,2001-02-28,1,2,0,0,6,0.2718029
0.2785125514403142,2001,01-473,2001-03-07,2,3,0,0,6,0.2718029
0.2923827007369615,2001,01-473,2001-03-14,3,4,0,0,6,0.2718029
0.2938796178287982,2001,01-473,2001-03-21,4,5,0,0,6,0.2718029
0.3411090695525591,2001,01-473,2001-03-28,5,6,0,0,6,0.2718029
0.35198342798185933,2001,01-473,2001-04-04,6,7,0,0,6,0.2718029
0.35198342798185933,2001,01-473,2001-04-11,7,8,0,0,6,0.2718029
0.19251504157069976,2001,01-473,2001-04-18,8,9,0,0,6,0.2718029
0.19251504157069976,2001,01-473,2001-04-22,9,10,0,0,6,0.2718029
0.15838142798423846,2000,00-007,2000-03-01,1,2,0,0,3,0.5751825
0.12188639583409265,2000,00-007,2000-03-07,2,3,0,1,3,0.5751825
0.33888052960686965,1996,96-127,1996-03-14,1,2,0,0,2,0.417945683
0.29577087231823984,1996,96-127,1996-03-21,2,3,0,0,2,0.417945683
0.2623729047489979,1996,96-127,1996-03-28,3,4,0,0,2,0.417945683
0.27585846214695703,1996,96-127,1996-04-04,4,5,0,0,2,0.417945683
0.2677802159151787,1996,96-127,1996-04-11,5,6,0,0,2,0.417945683
0.1876304751275511,1996,96-127,1996-04-18,6,7,0,0,2,0.417945683
0.10931947073250732,1996,96-127,1996-04-25,7,8,0,0,2,0.417945683
0.10668755865524784,1996,96-127,1996-05-02,8,9,0,0,2,0.417945683
0.10668755865524784,1996,96-127,1996-05-06,9,10,0,0,2,0.417945683
0.44218791580579864,1997,97-390,1997-02-28,1,2,0,0,2,0.438953489
0.549240777372854,1997,97-390,1997-03-07,2,3,0,0,2,0.438953489
0.7468671004413664,1997,97-390,1997-03-14,3,4,0,0,2,0.438953489
0.46497960070740124,1997,97-390,1997-03-21,4,5,0,0,2,0.438953489
0.8399850654377218,1997,97-390,1997-03-28,5,6,0,0,2,0.438953489
0.8399850654377218,1997,97-390,1997-04-04,6,7,0,0,2,0.438953489
0.7914086058786839,1997,97-390,1997-04-11,7,8,0,0,2,0.438953489
0.7917169558381916,1997,97-390,1997-04-18,8,9,0,0,2,0.438953489
0.7917169558381916,1997,97-390,1997-04-22,9,10,0,0,2,0.438953489
0.035301259690233296,1995,95-617,1995-06-04,1,2,0,0,6,0.529485583
2.231380794460643e-4,1995,95-617,1995-06-11,2,3,0,0,6,0.529485583
2.231380794460643e-4,1995,95-617,1995-06-18,3,4,0,0,6,0.529485583
2.231380794460643e-4,1995,95-617,1995-06-25,4,5,0,1,6,0.529485583
2.231380794460643e-4,1995,95-617,1995-06-26,5,6,1,1,6,0.529485583
0.549240777372854,1997,97-403,1997-03-09,1,2,0,0,4,0.601259708
0.7468671004413664,1997,97-403,1997-03-16,2,3,0,0,4,0.601259708
0.46497960070740124,1997,97-403,1997-03-23,3,4,0,0,4,0.601259708
0.8399850654377218,1997,97-403,1997-03-30,4,5,0,0,4,0.601259708
0.8399850654377218,1997,97-403,1997-04-06,5,6,0,0,4,0.601259708
0.7914086058786839,1997,97-403,1997-04-13,6,7,0,0,4,0.601259708
0.7917169558381916,1997,97-403,1997-04-20,7,8,0,0,4,0.601259708
0.8121135172011653,1997,97-403,1997-04-27,8,9,0,0,4,0.601259708
0.696759415229591,1997,97-403,1997-05-01,9,10,0,0,4,0.601259708
0.3411090695525591,2001,01-242,2001-03-26,1,2,0,0,3,0.319124
0.35198342798185933,2001,01-242,2001-04-02,2,3,0,0,3,0.319124
0.35198342798185933,2001,01-242,2001-04-09,3,4,0,0,3,0.319124
0.19251504157069976,2001,01-242,2001-04-16,4,5,0,0,3,0.319124
0.32597500961370257,2001,01-242,2001-04-23,5,6,0,0,3,0.319124
0.34548359010568513,2001,01-242,2001-04-30,6,7,0,0,3,0.319124
0.3456764466472303,2001,01-242,2001-05-07,7,8,0,0,3,0.319124
0.3456631601676385,2001,01-242,2001-05-14,8,9,0,0,3,0.319124
0.3456631601676385,2001,01-242,2001-05-18,9,10,0,0,3,0.319124
0.8216108058665378,2005,05-073,2005-04-10,1,2,0,0,3,0.01433857
0.9406325224927121,2005,05-073,2005-04-17,2,3,0,0,3,0.01433857
0.9489693086698259,2005,05-073,2005-04-24,3,4,0,0,3,0.01433857
0.9612285253899424,2005,05-073,2005-05-01,4,5,0,0,3,0.01433857
0.9139789626457733,2005,05-073,2005-05-08,5,6,0,0,3,0.01433857
0.8807796778534992,2005,05-073,2005-05-15,6,7,0,0,3,0.01433857
0.45047830073979594,2005,05-073,2005-05-22,7,8,0,0,3,0.01433857
0.22158382989431494,2005,05-073,2005-05-29,8,9,0,0,3,0.01433857
0.22158382989431494,2005,05-073,2005-06-02,9,10,0,0,3,0.01433857
0.15838142798423846,2000,00-585,2000-03-02,1,2,0,0,3,0.6009732
0.12188639583409265,2000,00-585,2000-03-09,2,3,0,0,3,0.6009732
0.12376583960231421,2000,00-585,2000-03-16,3,4,0,0,3,0.6009732
0.12424712490114803,2000,00-585,2000-03-23,4,5,0,0,3,0.6009732
0.11659615394633747,2000,00-585,2000-03-30,5,6,0,0,3,0.6009732
0.15644608047694972,2000,00-585,2000-04-06,6,7,0,0,3,0.6009732
0.15644608047694972,2000,00-585,2000-04-13,7,8,0,0,3,0.6009732
0.08046389914723036,2000,00-585,2000-04-20,8,9,0,0,3,0.6009732
0.08218974998542278,2000,00-585,2000-04-24,9,10,0,0,3,0.6009732
0.29577087231823984,1996,96-409,1996-03-24,1,2,0,0,3,0.528335273
0.2623729047489979,1996,96-409,1996-03-31,2,3,0,0,3,0.528335273
0.27585846214695703,1996,96-409,1996-04-07,3,4,0,0,3,0.528335273
0.2677802159151787,1996,96-409,1996-04-14,4,5,0,0,3,0.528335273
0.1876304751275511,1996,96-409,1996-04-21,5,6,0,0,3,0.528335273
0.10931947073250732,1996,96-409,1996-04-28,6,7,0,0,3,0.528335273
0.10668755865524784,1996,96-409,1996-05-05,7,8,0,0,3,0.528335273
0.10668755865524784,1996,96-409,1996-05-12,8,9,0,0,3,0.528335273
0.10668755865524784,1996,96-409,1996-05-16,9,10,0,0,3,0.528335273
0.12855060209047015,1999,99-1093,1999-03-22,1,2,0,0,3,0.697052181
0.1848917709170007,1999,99-1093,1999-03-29,2,3,0,1,3,0.697052181
0.19888963013711733,1999,99-1093,1999-04-05,3,4,1,0,3,0.697052181
0.18829647576758385,1999,99-1093,1999-04-12,4,5,1,0,3,0.697052181
0.1430088525364432,1999,99-1093,1999-04-19,5,6,1,0,3,0.697052181
0.16447653032069978,1999,99-1093,1999-04-26,6,7,1,0,3,0.697052181
0.14749691741982512,1999,99-1093,1999-05-03,7,8,1,0,3,0.697052181
0.18293994637026248,1999,99-1093,1999-05-10,8,9,1,0,3,0.697052181
0.18314180989795928,1999,99-1093,1999-05-14,9,10,1,1,3,0.697052181
0.12188639583409265,2000,00-268,2000-03-05,1,2,0,0,6,0.6009732
0.12376583960231421,2000,00-268,2000-03-12,2,3,0,0,6,0.6009732
0.12424712490114803,2000,00-268,2000-03-19,3,4,0,0,6,0.6009732
0.11659615394633747,2000,00-268,2000-03-26,4,5,0,0,6,0.6009732
0.15644608047694972,2000,00-268,2000-04-02,5,6,0,0,6,0.6009732
0.15644608047694972,2000,00-268,2000-04-09,6,7,0,0,6,0.6009732
0.08046389914723036,2000,00-268,2000-04-16,7,8,0,0,6,0.6009732
0.08218974998542278,2000,00-268,2000-04-23,8,9,0,0,6,0.6009732
0.08218974998542278,2000,00-268,2000-04-27,9,10,0,0,6,0.6009732
0.8899795147758739,2004,04-346,2004-03-26,1,2,0,0,3,0.4510456
0.9815048476949699,2004,04-346,2004-04-02,2,3,0,0,3,0.4510456
1.022879642811588,2004,04-346,2004-04-09,3,4,0,0,3,0.4510456
0.9607644134110781,2004,04-346,2004-04-16,4,5,0,0,3,0.4510456
0.8805402861333813,2004,04-346,2004-04-23,5,6,0,0,3,0.4510456
0.3718832609438775,2004,04-346,2004-04-30,6,7,0,0,3,0.4510456
0.18544739397594748,2004,04-346,2004-05-07,7,8,0,0,3,0.4510456
0.1822059309657434,2004,04-346,2004-05-14,8,9,0,0,3,0.4510456
0.1822059309657434,2004,04-346,2004-05-18,9,10,0,0,3,0.4510456
0.850819133504008,2004,04-474,2004-03-23,1,2,0,0,3,0.3526616
0.8899795147758739,2004,04-474,2004-03-30,2,3,0,0,3,0.3526616
0.9815048476949699,2004,04-474,2004-04-06,3,4,0,0,3,0.3526616
1.022879642811588,2004,04-474,2004-04-13,4,5,0,0,3,0.3526616
0.9607644134110781,2004,04-474,2004-04-20,5,6,0,0,3,0.3526616
0.8805402861333813,2004,04-474,2004-04-27,6,7,0,0,3,0.3526616
0.3718832609438775,2004,04-474,2004-05-04,7,8,0,0,3,0.3526616
0.18544739397594748,2004,04-474,2004-05-11,8,9,0,0,3,0.3526616
0.1822059309657434,2004,04-474,2004-05-15,9,10,0,0,3,0.3526616
0.12186983055758026,1995,95-059,1995-05-14,1,2,0,0,6,0.173776656
0.085989008899417,1995,95-059,1995-05-21,2,3,0,0,6,0.173776656
0.07501996236516044,1995,95-059,1995-05-28,3,4,0,0,6,0.173776656
0.035301259690233296,1995,95-059,1995-06-04,4,5,0,0,6,0.173776656
2.231380794460643e-4,1995,95-059,1995-06-11,5,6,0,0,6,0.173776656
2.231380794460643e-4,1995,95-059,1995-06-18,6,7,0,0,6,0.173776656
2.231380794460643e-4,1995,95-059,1995-06-25,7,8,0,0,6,0.173776656
0,1995,95-059,1995-07-02,8,9,0,0,6,0.173776656
0,1995,95-059,1995-07-06,9,10,0,0,6,0.173776656
0.2612691434948981,1995,95-210,1995-04-23,1,2,0,0,3,0.097239651
0.2612691434948981,1995,95-210,1995-04-30,2,3,0,0,3,0.097239651
0.20025417396137032,1995,95-210,1995-05-07,3,4,0,0,3,0.097239651
0.12186983055758026,1995,95-210,1995-05-14,4,5,0,0,3,0.097239651
0.085989008899417,1995,95-210,1995-05-21,5,6,0,0,3,0.097239651
0.07501996236516044,1995,95-210,1995-05-28,6,7,0,0,3,0.097239651
0.035301259690233296,1995,95-210,1995-06-04,7,8,0,0,3,0.097239651
2.231380794460643e-4,1995,95-210,1995-06-11,8,9,0,0,3,0.097239651
2.231380794460643e-4,1995,95-210,1995-06-15,9,10,0,0,3,0.097239651
0.44218791580579864,1997,97-106,1997-03-01,1,2,0,0,4,0.414244175
0.549240777372854,1997,97-106,1997-03-08,2,3,0,0,4,0.414244175
0.7468671004413664,1997,97-106,1997-03-15,3,4,0,0,4,0.414244175
0.46497960070740124,1997,97-106,1997-03-22,4,5,0,1,4,0.414244175
0.46497960070740124,1997,97-106,1997-03-24,5,6,1,1,4,0.414244175
0.549240777372854,1997,97-484,1997-03-08,1,2,0,0,0,0.640019357
0.7468671004413664,1997,97-484,1997-03-15,2,3,0,1,0,0.640019357
0.46497960070740124,1997,97-484,1997-03-22,3,4,1,0,0,0.640019357
0.8399850654377218,1997,97-484,1997-03-29,4,5,1,0,0,0.640019357
0.8399850654377218,1997,97-484,1997-04-05,5,6,1,0,0,0.640019357
0.7914086058786839,1997,97-484,1997-04-12,6,7,1,0,0,0.640019357
0.7917169558381916,1997,97-484,1997-04-19,7,8,1,0,0,0.640019357
0.8121135172011653,1997,97-484,1997-04-26,8,9,1,0,0,0.640019357
0.696759415229591,1997,97-484,1997-04-30,9,10,1,1,0,0.640019357
0.33888052960686965,1996,96-380,1996-03-16,1,2,0,0,3,0.44155845
0.29577087231823984,1996,96-380,1996-03-23,2,3,0,0,3,0.44155845
0.2623729047489979,1996,96-380,1996-03-30,3,4,0,0,3,0.44155845
0.27585846214695703,1996,96-380,1996-04-06,4,5,0,0,3,0.44155845
0.2677802159151787,1996,96-380,1996-04-13,5,6,0,0,3,0.44155845
0.1876304751275511,1996,96-380,1996-04-20,6,7,0,0,3,0.44155845
0.10931947073250732,1996,96-380,1996-04-27,7,8,0,0,3,0.44155845
0.10668755865524784,1996,96-380,1996-05-04,8,9,0,0,3,0.44155845
0.10668755865524784,1996,96-380,1996-05-08,9,10,0,0,3,0.44155845
0.850819133504008,2004,04-327,2004-03-20,1,2,0,0,3,0.2675855
0.8899795147758739,2004,04-327,2004-03-27,2,3,0,0,3,0.2675855
0.9815048476949699,2004,04-327,2004-04-03,3,4,0,0,3,0.2675855
1.022879642811588,2004,04-327,2004-04-10,4,5,0,0,3,0.2675855
0.9607644134110781,2004,04-327,2004-04-17,5,6,0,0,3,0.2675855
0.8805402861333813,2004,04-327,2004-04-24,6,7,0,0,3,0.2675855
0.3718832609438775,2004,04-327,2004-05-01,7,8,0,0,3,0.2675855
0.18544739397594748,2004,04-327,2004-05-08,8,9,0,0,3,0.2675855
0.18544739397594748,2004,04-327,2004-05-12,9,10,0,0,3,0.2675855
0.19431247517082734,1998,98-409,1998-03-17,1,2,0,0,3,0.398625433
0.2069189673865707,1998,98-409,1998-03-24,2,3,0,0,3,0.398625433
0.224441301278699,1998,98-409,1998-03-31,3,4,0,0,3,0.398625433
0.20913739081951532,1998,98-409,1998-04-07,4,5,0,0,3,0.398625433
0.1929655878712645,1998,98-409,1998-04-14,5,6,0,0,3,0.398625433
0.18865027946428564,1998,98-409,1998-04-21,6,7,0,0,3,0.398625433
0.18865027946428564,1998,98-409,1998-04-28,7,8,0,0,3,0.398625433
0.18835986381559758,1998,98-409,1998-05-05,8,9,0,0,3,0.398625433
0.17473478811953344,1998,98-409,1998-05-09,9,10,0,0,3,0.398625433
0.4889036183863784,1993,93-009,1993-04-12,1,2,0,0,3,0.317593783
0.4176743379300293,1993,93-009,1993-04-19,2,3,0,0,3,0.317593783
0.37975806936588935,1993,93-009,1993-04-25,3,4,0,1,3,0.317593783
0.11476625037172009,1994,94-1083,1994-05-12,1,2,0,0,6,0.69461447
0.11503163307397957,1994,94-1083,1994-05-19,2,3,0,0,6,0.69461447
0.09742013803024778,1994,94-1083,1994-05-26,3,4,0,0,6,0.69461447
0.07980864298651599,1994,94-1083,1994-06-02,4,5,0,0,6,0.69461447
0.08923497099307577,1994,94-1083,1994-06-09,5,6,0,0,6,0.69461447
0.0746464549799562,1994,94-1083,1994-06-16,6,7,0,0,6,0.69461447
0.0814860874362244,1994,94-1083,1994-06-23,7,8,0,0,6,0.69461447
0.0805247878516763,1994,94-1083,1994-06-30,8,9,0,0,6,0.69461447
0.03815055228316327,1994,94-1083,1994-07-04,9,10,0,0,6,0.69461447
0.2069189673865707,1998,98-031,1998-03-19,1,2,0,0,3,0.424742281
0.224441301278699,1998,98-031,1998-03-26,2,3,0,0,3,0.424742281
0.20913739081951532,1998,98-031,1998-04-02,3,4,0,0,3,0.424742281
0.1929655878712645,1998,98-031,1998-04-09,4,5,0,0,3,0.424742281
0.18865027946428564,1998,98-031,1998-04-16,5,6,0,0,3,0.424742281
0.18865027946428564,1998,98-031,1998-04-23,6,7,0,0,3,0.424742281
0.18835986381559758,1998,98-031,1998-04-30,7,8,0,0,3,0.424742281
0.17473478811953344,1998,98-031,1998-05-07,8,9,0,0,3,0.424742281
0.17473478811953344,1998,98-031,1998-05-11,9,10,0,0,3,0.424742281
0.2785125514403142,2001,01-292,2001-03-05,1,2,0,1,3,0.2882284
0.2923827007369615,2001,01-292,2001-03-12,2,3,1,0,3,0.2882284
0.2938796178287982,2001,01-292,2001-03-19,3,4,1,0,3,0.2882284
0.3411090695525591,2001,01-292,2001-03-26,4,5,1,0,3,0.2882284
0.35198342798185933,2001,01-292,2001-04-02,5,6,1,0,3,0.2882284
0.35198342798185933,2001,01-292,2001-04-09,6,7,1,0,3,0.2882284
0.19251504157069976,2001,01-292,2001-04-16,7,8,1,0,3,0.2882284
0.32597500961370257,2001,01-292,2001-04-23,8,9,1,0,3,0.2882284
0.32597500961370257,2001,01-292,2001-04-27,9,10,1,1,3,0.2882284
0.22905438814367718,1995,95-066,1995-04-14,1,2,0,0,3,0.037013803
0.2612691434948981,1995,95-066,1995-04-21,2,3,0,0,3,0.037013803
0.2612691434948981,1995,95-066,1995-04-28,3,4,0,0,3,0.037013803
0.2612691434948981,1995,95-066,1995-05-05,4,5,0,0,3,0.037013803
0.20025417396137032,1995,95-066,1995-05-12,5,6,0,0,3,0.037013803
0.12186983055758026,1995,95-066,1995-05-19,6,7,0,0,3,0.037013803
0.085989008899417,1995,95-066,1995-05-26,7,8,0,0,3,0.037013803
0.07501996236516044,1995,95-066,1995-06-02,8,9,0,0,3,0.037013803
0.035301259690233296,1995,95-066,1995-06-06,9,10,0,0,3,0.037013803
0.33888052960686965,1996,96-153,1996-03-15,1,2,0,0,3,0.417945683
0.29577087231823984,1996,96-153,1996-03-22,2,3,0,0,3,0.417945683
0.2623729047489979,1996,96-153,1996-03-29,3,4,0,0,3,0.417945683
0.27585846214695703,1996,96-153,1996-04-05,4,5,0,0,3,0.417945683
0.2677802159151787,1996,96-153,1996-04-12,5,6,0,0,3,0.417945683
0.1876304751275511,1996,96-153,1996-04-19,6,7,0,0,3,0.417945683
0.10931947073250732,1996,96-153,1996-04-26,7,8,0,0,3,0.417945683
0.10668755865524784,1996,96-153,1996-05-03,8,9,0,0,3,0.417945683
0.10668755865524784,1996,96-153,1996-05-07,9,10,0,0,3,0.417945683
0.549240777372854,1997,97-124,1997-03-09,1,2,0,0,4,0.601259708
0.7468671004413664,1997,97-124,1997-03-16,2,3,0,0,4,0.601259708
0.46497960070740124,1997,97-124,1997-03-23,3,4,0,0,4,0.601259708
0.8399850654377218,1997,97-124,1997-03-30,4,5,0,0,4,0.601259708
0.8399850654377218,1997,97-124,1997-04-06,5,6,0,0,4,0.601259708
0.7914086058786839,1997,97-124,1997-04-13,6,7,0,0,4,0.601259708
0.7917169558381916,1997,97-124,1997-04-20,7,8,0,0,4,0.601259708
0.8121135172011653,1997,97-124,1997-04-27,8,9,0,0,4,0.601259708
0.696759415229591,1997,97-124,1997-05-01,9,10,0,0,4,0.601259708
0.12855060209047015,1999,99-258,1999-03-18,1,2,0,0,3,0.6902494
0.12855060209047015,1999,99-258,1999-03-25,2,3,0,0,3,0.6902494
0.1848917709170007,1999,99-258,1999-04-01,3,4,0,0,3,0.6902494
0.19888963013711733,1999,99-258,1999-04-08,4,5,0,0,3,0.6902494
0.18829647576758385,1999,99-258,1999-04-13,5,6,0,1,3,0.6902494
0.1876304751275511,1996,96-772,1996-04-20,1,2,0,0,3,0.643447459
0.10931947073250732,1996,96-772,1996-04-27,2,3,0,0,3,0.643447459
0.10668755865524784,1996,96-772,1996-05-04,3,4,0,0,3,0.643447459
0.10668755865524784,1996,96-772,1996-05-11,4,5,0,0,3,0.643447459
0.10668755865524784,1996,96-772,1996-05-18,5,6,0,0,3,0.643447459
0.12353258856778428,1996,96-772,1996-05-25,6,7,0,0,3,0.643447459
0.10801200853862976,1996,96-772,1996-06-01,7,8,0,0,3,0.643447459
0.036338989686588906,1996,96-772,1996-06-08,8,9,0,0,3,0.643447459
0.036338989686588906,1996,96-772,1996-06-12,9,10,0,0,3,0.643447459
0.09912141177842577,1994,94-1014,1994-05-03,1,2,0,0,1,0.589351296
0.11476625037172009,1994,94-1014,1994-05-10,2,3,0,0,1,0.589351296
0.11503163307397957,1994,94-1014,1994-05-17,3,4,0,0,1,0.589351296
0.09742013803024778,1994,94-1014,1994-05-24,4,5,0,0,1,0.589351296
0.07980864298651599,1994,94-1014,1994-05-31,5,6,0,0,1,0.589351296
0.08923497099307577,1994,94-1014,1994-06-07,6,7,0,0,1,0.589351296
0.0746464549799562,1994,94-1014,1994-06-14,7,8,0,0,1,0.589351296
0.0814860874362244,1994,94-1014,1994-06-21,8,9,0,0,1,0.589351296
0.0805247878516763,1994,94-1014,1994-06-25,9,10,0,0,1,0.589351296
0.2923827007369615,2001,01-179,2001-03-14,1,2,0,0,3,0.3011341
0.2938796178287982,2001,01-179,2001-03-21,2,3,0,0,3,0.3011341
0.3411090695525591,2001,01-179,2001-03-28,3,4,0,0,3,0.3011341
0.35198342798185933,2001,01-179,2001-04-04,4,5,0,0,3,0.3011341
0.35198342798185933,2001,01-179,2001-04-11,5,6,0,0,3,0.3011341
0.19251504157069976,2001,01-179,2001-04-18,6,7,0,0,3,0.3011341
0.32597500961370257,2001,01-179,2001-04-25,7,8,0,0,3,0.3011341
0.34548359010568513,2001,01-179,2001-05-02,8,9,0,0,3,0.3011341
0.34548359010568513,2001,01-179,2001-05-06,9,10,0,0,3,0.3011341
0.4889036183863784,1993,93-065,1993-04-09,1,2,0,0,3,0.277490288
0.4176743379300293,1993,93-065,1993-04-16,2,3,0,0,3,0.277490288
0.37975806936588935,1993,93-065,1993-04-23,3,4,0,0,3,0.277490288
0.3798738250145774,1993,93-065,1993-04-30,4,5,0,0,3,0.277490288
0.3558341737645773,1993,93-065,1993-05-07,5,6,0,0,3,0.277490288
0.2605917292310496,1993,93-065,1993-05-14,6,7,0,0,3,0.277490288
0.07943186595845482,1993,93-065,1993-05-21,7,8,0,0,3,0.277490288
0.0925000918112245,1993,93-065,1993-05-28,8,9,0,0,3,0.277490288
0.0925000918112245,1993,93-065,1993-06-01,9,10,0,0,3,0.277490288
0.12188639583409265,2000,00-648,2000-03-08,1,2,0,0,6,0.6467153
0.12376583960231421,2000,00-648,2000-03-15,2,3,0,0,6,0.6467153
0.12424712490114803,2000,00-648,2000-03-22,3,4,0,0,6,0.6467153
0.11659615394633747,2000,00-648,2000-03-29,4,5,0,0,6,0.6467153
0.15644608047694972,2000,00-648,2000-04-05,5,6,0,0,6,0.6467153
0.15644608047694972,2000,00-648,2000-04-12,6,7,0,1,6,0.6467153
0.08046389914723036,2000,00-648,2000-04-19,7,8,1,0,6,0.6467153
0.08218974998542278,2000,00-648,2000-04-26,8,9,1,0,6,0.6467153
0.07115659681486881,2000,00-648,2000-04-30,9,10,1,1,6,0.6467153
0.549240777372854,1997,97-331,1997-03-09,1,2,0,0,4,0.601259708
0.7468671004413664,1997,97-331,1997-03-16,2,3,0,0,4,0.601259708
0.46497960070740124,1997,97-331,1997-03-23,3,4,0,0,4,0.601259708
0.8399850654377218,1997,97-331,1997-03-30,4,5,0,0,4,0.601259708
0.8399850654377218,1997,97-331,1997-04-06,5,6,0,0,4,0.601259708
0.7914086058786839,1997,97-331,1997-04-13,6,7,0,0,4,0.601259708
0.7917169558381916,1997,97-331,1997-04-20,7,8,0,0,4,0.601259708
0.8121135172011653,1997,97-331,1997-04-27,8,9,0,0,4,0.601259708
0.696759415229591,1997,97-331,1997-05-01,9,10,0,0,4,0.601259708
0.8121135172011653,1997,97-1038,1997-04-28,1,2,0,0,0,0.802325606
0.696759415229591,1997,97-1038,1997-05-05,2,3,0,0,0,0.802325606
0.507455082419825,1997,97-1038,1997-05-12,3,4,0,0,0,0.802325606
0.596761163126822,1997,97-1038,1997-05-19,4,5,0,0,0,0.802325606
0.1546861237026239,1997,97-1038,1997-05-26,5,6,0,0,0,0.802325606
0.2175891190109329,1997,97-1038,1997-06-02,6,7,0,0,0,0.802325606
0.27810341173688036,1997,97-1038,1997-06-09,7,8,0,0,0,0.802325606
0.2781456877354226,1997,97-1038,1997-06-16,8,9,0,0,0,0.802325606
0.2580536741931485,1997,97-1038,1997-06-20,9,10,0,0,0,0.802325606
0.4889036183863784,1993,93-177,1993-04-12,1,2,0,0,3,0.317593783
0.4176743379300293,1993,93-177,1993-04-19,2,3,0,0,3,0.317593783
0.37975806936588935,1993,93-177,1993-04-26,3,4,0,0,3,0.317593783
0.3798738250145774,1993,93-177,1993-05-03,4,5,0,0,3,0.317593783
0.3558341737645773,1993,93-177,1993-05-10,5,6,0,0,3,0.317593783
0.2605917292310496,1993,93-177,1993-05-17,6,7,0,0,3,0.317593783
0.07943186595845482,1993,93-177,1993-05-24,7,8,0,0,3,0.317593783
0.0925000918112245,1993,93-177,1993-05-31,8,9,0,0,3,0.317593783
0.07813604909985424,1993,93-177,1993-06-04,9,10,0,0,3,0.317593783
0.4889036183863784,1993,93-157,1993-04-09,1,2,0,0,6,0.248382926
0.4176743379300293,1993,93-157,1993-04-16,2,3,0,0,6,0.248382926
0.37975806936588935,1993,93-157,1993-04-23,3,4,0,0,6,0.248382926
0.3798738250145774,1993,93-157,1993-04-30,4,5,0,0,6,0.248382926
0.3558341737645773,1993,93-157,1993-05-07,5,6,0,0,6,0.248382926
0.2605917292310496,1993,93-157,1993-05-14,6,7,0,0,6,0.248382926
0.07943186595845482,1993,93-157,1993-05-21,7,8,0,0,6,0.248382926
0.0925000918112245,1993,93-157,1993-05-28,8,9,0,0,6,0.248382926
0.0925000918112245,1993,93-157,1993-06-01,9,10,0,0,6,0.248382926
0.4889036183863784,1993,93-282,1993-04-15,1,2,0,0,6,0.317593783
0.4176743379300293,1993,93-282,1993-04-22,2,3,0,1,6,0.317593783
0.37975806936588935,1993,93-282,1993-04-29,3,4,1,0,6,0.317593783
0.3798738250145774,1993,93-282,1993-05-06,4,5,1,0,6,0.317593783
0.3558341737645773,1993,93-282,1993-05-13,5,6,1,0,6,0.317593783
0.2605917292310496,1993,93-282,1993-05-20,6,7,1,0,6,0.317593783
0.07943186595845482,1993,93-282,1993-05-27,7,8,1,0,6,0.317593783
0.0925000918112245,1993,93-282,1993-06-03,8,9,1,0,6,0.317593783
0.07813604909985424,1993,93-282,1993-06-07,9,10,1,1,6,0.317593783
0.09912141177842577,1994,94-1041,1994-05-06,1,2,0,0,6,0.615055084
